YEAR,ANN,Jilaal,Gu',Hagaa,Deyr,months,precipitation,twn
1993,622.27,42.18,453.52,0,126.56,AUG,0,Baydhabo
1993,622.27,42.18,453.52,0,126.56,SEP,0,Baydhabo
1993,622.27,42.18,453.52,0,126.56,OCT,73.83,Baydhabo
1993,622.27,42.18,453.52,0,126.56,NOV,52.73,Baydhabo
1993,622.27,42.18,453.52,0,126.56,DEC,0,Baydhabo
1994,738.28,5.27,290.04,15.82,416.61,JAN,0,Baydhabo
1994,738.28,5.27,290.04,15.82,416.61,FEB,0,Baydhabo
1994,738.28,5.27,290.04,15.82,416.61,MAR,5.27,Baydhabo
1994,738.28,5.27,290.04,15.82,416.61,APR,147.66,Baydhabo
1994,738.28,5.27,290.04,15.82,416.61,MAY,142.38,Baydhabo
1994,738.28,5.27,290.04,15.82,416.61,JUN,0,Baydhabo
1994,738.28,5.27,290.04,15.82,416.61,JUL,10.55,Baydhabo
1994,738.28,5.27,290.04,15.82,416.61,AUG,5.27,Baydhabo
1994,738.28,5.27,290.04,15.82,416.61,SEP,10.55,Baydhabo
1994,738.28,5.27,290.04,15.82,416.61,OCT,179.3,Baydhabo
1994,738.28,5.27,290.04,15.82,416.61,NOV,226.76,Baydhabo
1994,738.28,5.27,290.04,15.82,416.61,DEC,10.55,Baydhabo
1995,469.34,63.28,232.03,15.82,174.03,JAN,0,Baydhabo
1995,469.34,63.28,232.03,15.82,174.03,FEB,5.27,Baydhabo
1995,469.34,63.28,232.03,15.82,174.03,MAR,58.01,Baydhabo
1995,469.34,63.28,232.03,15.82,174.03,APR,210.94,Baydhabo
1995,469.34,63.28,232.03,15.82,174.03,MAY,5.27,Baydhabo
1995,469.34,63.28,232.03,15.82,174.03,JUN,15.82,Baydhabo
1995,469.34,63.28,232.03,15.82,174.03,JUL,0,Baydhabo
1995,469.34,63.28,232.03,15.82,174.03,AUG,0,Baydhabo
1995,469.34,63.28,232.03,15.82,174.03,SEP,0,Baydhabo
1995,469.34,63.28,232.03,15.82,174.03,OCT,89.65,Baydhabo
1995,469.34,63.28,232.03,15.82,174.03,NOV,73.83,Baydhabo
1995,469.34,63.28,232.03,15.82,174.03,DEC,10.55,Baydhabo
1996,284.77,42.19,195.12,0,47.46,JAN,0,Baydhabo
1996,284.77,42.19,195.12,0,47.46,FEB,0,Baydhabo
1996,284.77,42.19,195.12,0,47.46,MAR,42.19,Baydhabo
1996,284.77,42.19,195.12,0,47.46,APR,147.66,Baydhabo
1996,284.77,42.19,195.12,0,47.46,MAY,47.46,Baydhabo
1996,284.77,42.19,195.12,0,47.46,JUN,0,Baydhabo
1996,284.77,42.19,195.12,0,47.46,JUL,0,Baydhabo
1996,284.77,42.19,195.12,0,47.46,AUG,0,Baydhabo
1996,284.77,42.19,195.12,0,47.46,SEP,0,Baydhabo
1996,284.77,42.19,195.12,0,47.46,OCT,0,Baydhabo
1996,284.77,42.19,195.12,0,47.46,NOV,42.19,Baydhabo
1996,284.77,42.19,195.12,0,47.46,DEC,5.27,Baydhabo
1997,1302.54,21.09,284.76,21.09,975.59,JAN,0,Baydhabo
1997,1302.54,21.09,284.76,21.09,975.59,FEB,0,Baydhabo
1997,1302.54,21.09,284.76,21.09,975.59,MAR,21.09,Baydhabo
1997,1302.54,21.09,284.76,21.09,975.59,APR,216.21,Baydhabo
1997,1302.54,21.09,284.76,21.09,975.59,MAY,68.55,Baydhabo
1997,1302.54,21.09,284.76,21.09,975.59,JUN,0,Baydhabo
1997,1302.54,21.09,284.76,21.09,975.59,JUL,0,Baydhabo
1997,1302.54,21.09,284.76,21.09,975.59,AUG,0,Baydhabo
1997,1302.54,21.09,284.76,21.09,975.59,SEP,21.09,Baydhabo
1997,1302.54,21.09,284.76,21.09,975.59,OCT,659.18,Baydhabo
1997,1302.54,21.09,284.76,21.09,975.59,NOV,242.58,Baydhabo
1997,1302.54,21.09,284.76,21.09,975.59,DEC,73.83,Baydhabo
1998,337.5,36.91,232.03,21.09,47.46,JAN,21.09,Baydhabo
1998,337.5,36.91,232.03,21.09,47.46,FEB,15.82,Baydhabo
1998,337.5,36.91,232.03,21.09,47.46,MAR,0,Baydhabo
1998,337.5,36.91,232.03,21.09,47.46,APR,89.65,Baydhabo
1998,337.5,36.91,232.03,21.09,47.46,MAY,142.38,Baydhabo
1998,337.5,36.91,232.03,21.09,47.46,JUN,0,Baydhabo
1998,337.5,36.91,232.03,21.09,47.46,JUL,0,Baydhabo
1998,337.5,36.91,232.03,21.09,47.46,AUG,0,Baydhabo
1998,337.5,36.91,232.03,21.09,47.46,SEP,21.09,Baydhabo
1998,337.5,36.91,232.03,21.09,47.46,OCT,26.37,Baydhabo
1998,337.5,36.91,232.03,21.09,47.46,NOV,21.09,Baydhabo
1998,337.5,36.91,232.03,21.09,47.46,DEC,0,Baydhabo
1999,432.42,84.38,163.47,5.27,179.3,JAN,0,Baydhabo
1999,432.42,84.38,163.47,5.27,179.3,FEB,0,Baydhabo
1999,432.42,84.38,163.47,5.27,179.3,MAR,84.38,Baydhabo
1999,432.42,84.38,163.47,5.27,179.3,APR,110.74,Baydhabo
1999,432.42,84.38,163.47,5.27,179.3,MAY,52.73,Baydhabo
1999,432.42,84.38,163.47,5.27,179.3,JUN,0,Baydhabo
1999,432.42,84.38,163.47,5.27,179.3,JUL,0,Baydhabo
1999,432.42,84.38,163.47,5.27,179.3,AUG,0,Baydhabo
1999,432.42,84.38,163.47,5.27,179.3,SEP,5.27,Baydhabo
1999,432.42,84.38,163.47,5.27,179.3,OCT,94.92,Baydhabo
1999,432.42,84.38,163.47,5.27,179.3,NOV,84.38,Baydhabo
1999,432.42,84.38,163.47,5.27,179.3,DEC,0,Baydhabo
2000,585.35,0,221.48,21.09,342.77,JAN,0,Baydhabo
2000,585.35,0,221.48,21.09,342.77,FEB,0,Baydhabo
2000,585.35,0,221.48,21.09,342.77,MAR,0,Baydhabo
2000,585.35,0,221.48,21.09,342.77,APR,47.46,Baydhabo
2000,585.35,0,221.48,21.09,342.77,MAY,174.02,Baydhabo
2000,585.35,0,221.48,21.09,342.77,JUN,0,Baydhabo
2000,585.35,0,221.48,21.09,342.77,JUL,0,Baydhabo
2000,585.35,0,221.48,21.09,342.77,AUG,0,Baydhabo
2000,585.35,0,221.48,21.09,342.77,SEP,21.09,Baydhabo
2000,585.35,0,221.48,21.09,342.77,OCT,305.86,Baydhabo
2000,585.35,0,221.48,21.09,342.77,NOV,36.91,Baydhabo
2000,585.35,0,221.48,21.09,342.77,DEC,0,Baydhabo
2001,216.21,0,100.2,42.18,73.83,JAN,0,Baydhabo
2001,216.21,0,100.2,42.18,73.83,FEB,0,Baydhabo
2001,216.21,0,100.2,42.18,73.83,MAR,0,Baydhabo
2001,216.21,0,100.2,42.18,73.83,APR,100.2,Baydhabo
2001,216.21,0,100.2,42.18,73.83,MAY,0,Baydhabo
2001,216.21,0,100.2,42.18,73.83,JUN,0,Baydhabo
2001,216.21,0,100.2,42.18,73.83,JUL,0,Baydhabo
2001,216.21,0,100.2,42.18,73.83,AUG,21.09,Baydhabo
2001,216.21,0,100.2,42.18,73.83,SEP,21.09,Baydhabo
2001,216.21,0,100.2,42.18,73.83,OCT,63.28,Baydhabo
2001,216.21,0,100.2,42.18,73.83,NOV,10.55,Baydhabo
2001,216.21,0,100.2,42.18,73.83,DEC,0,Baydhabo
2002,522.07,15.82,184.57,15.82,305.86,JAN,0,Baydhabo
2002,522.07,15.82,184.57,15.82,305.86,FEB,0,Baydhabo
2002,522.07,15.82,184.57,15.82,305.86,MAR,15.82,Baydhabo
2002,522.07,15.82,184.57,15.82,305.86,APR,179.3,Baydhabo
2002,522.07,15.82,184.57,15.82,305.86,MAY,5.27,Baydhabo
2002,522.07,15.82,184.57,15.82,305.86,JUN,0,Baydhabo
2002,522.07,15.82,184.57,15.82,305.86,JUL,0,Baydhabo
2002,522.07,15.82,184.57,15.82,305.86,AUG,0,Baydhabo
2002,522.07,15.82,184.57,15.82,305.86,SEP,15.82,Baydhabo
2002,522.07,15.82,184.57,15.82,305.86,OCT,163.48,Baydhabo
2002,522.07,15.82,184.57,15.82,305.86,NOV,105.47,Baydhabo
2002,522.07,15.82,184.57,15.82,305.86,DEC,36.91,Baydhabo
2003,569.53,5.27,316.41,68.55,179.3,JAN,0,Baydhabo
2003,569.53,5.27,316.41,68.55,179.3,FEB,0,Baydhabo
2003,569.53,5.27,316.41,68.55,179.3,MAR,5.27,Baydhabo
2003,569.53,5.27,316.41,68.55,179.3,APR,258.4,Baydhabo
2003,569.53,5.27,316.41,68.55,179.3,MAY,58.01,Baydhabo
2003,569.53,5.27,316.41,68.55,179.3,JUN,0,Baydhabo
2003,569.53,5.27,316.41,68.55,179.3,JUL,0,Baydhabo
2003,569.53,5.27,316.41,68.55,179.3,AUG,36.91,Baydhabo
2003,569.53,5.27,316.41,68.55,179.3,SEP,31.64,Baydhabo
2003,569.53,5.27,316.41,68.55,179.3,OCT,0,Baydhabo
2003,569.53,5.27,316.41,68.55,179.3,NOV,94.92,Baydhabo
2003,569.53,5.27,316.41,68.55,179.3,DEC,84.38,Baydhabo
2004,432.42,5.27,116.01,26.36,300.59,JAN,0,Baydhabo
2004,432.42,5.27,116.01,26.36,300.59,FEB,0,Baydhabo
2004,432.42,5.27,116.01,26.36,300.59,MAR,5.27,Baydhabo
2004,432.42,5.27,116.01,26.36,300.59,APR,89.65,Baydhabo
2004,432.42,5.27,116.01,26.36,300.59,MAY,5.27,Baydhabo
2004,432.42,5.27,116.01,26.36,300.59,JUN,21.09,Baydhabo
2004,432.42,5.27,116.01,26.36,300.59,JUL,5.27,Baydhabo
2004,432.42,5.27,116.01,26.36,300.59,AUG,0,Baydhabo
2004,432.42,5.27,116.01,26.36,300.59,SEP,5.27,Baydhabo
2004,432.42,5.27,116.01,26.36,300.59,OCT,163.48,Baydhabo
2004,432.42,5.27,116.01,26.36,300.59,NOV,121.29,Baydhabo
2004,432.42,5.27,116.01,26.36,300.59,DEC,15.82,Baydhabo
2005,232.03,26.37,147.65,0,58.01,JAN,0,Baydhabo
2005,232.03,26.37,147.65,0,58.01,FEB,0,Baydhabo
2005,232.03,26.37,147.65,0,58.01,MAR,26.37,Baydhabo
2005,232.03,26.37,147.65,0,58.01,APR,79.1,Baydhabo
2005,232.03,26.37,147.65,0,58.01,MAY,68.55,Baydhabo
2005,232.03,26.37,147.65,0,58.01,JUN,0,Baydhabo
2005,232.03,26.37,147.65,0,58.01,JUL,0,Baydhabo
2005,232.03,26.37,147.65,0,58.01,AUG,0,Baydhabo
2005,232.03,26.37,147.65,0,58.01,SEP,0,Baydhabo
2005,232.03,26.37,147.65,0,58.01,OCT,15.82,Baydhabo
2005,232.03,26.37,147.65,0,58.01,NOV,42.19,Baydhabo
2005,232.03,26.37,147.65,0,58.01,DEC,0,Baydhabo
2006,711.91,10.54,195.11,58.01,442.97,JAN,5.27,Baydhabo
2006,711.91,10.54,195.11,58.01,442.97,FEB,5.27,Baydhabo
2006,711.91,10.54,195.11,58.01,442.97,MAR,0,Baydhabo
2006,711.91,10.54,195.11,58.01,442.97,APR,158.2,Baydhabo
2006,711.91,10.54,195.11,58.01,442.97,MAY,36.91,Baydhabo
2006,711.91,10.54,195.11,58.01,442.97,JUN,0,Baydhabo
2006,711.91,10.54,195.11,58.01,442.97,JUL,5.27,Baydhabo
2006,711.91,10.54,195.11,58.01,442.97,AUG,26.37,Baydhabo
2006,711.91,10.54,195.11,58.01,442.97,SEP,31.64,Baydhabo
2006,711.91,10.54,195.11,58.01,442.97,OCT,284.77,Baydhabo
2006,711.91,10.54,195.11,58.01,442.97,NOV,126.56,Baydhabo
2006,711.91,10.54,195.11,58.01,442.97,DEC,31.64,Baydhabo
2007,395.51,5.27,137.11,26.37,237.31,JAN,0,Baydhabo
2007,395.51,5.27,137.11,26.37,237.31,FEB,0,Baydhabo
2007,395.51,5.27,137.11,26.37,237.31,MAR,5.27,Baydhabo
2007,395.51,5.27,137.11,26.37,237.31,APR,89.65,Baydhabo
2007,395.51,5.27,137.11,26.37,237.31,MAY,36.91,Baydhabo
2007,395.51,5.27,137.11,26.37,237.31,JUN,10.55,Baydhabo
2007,395.51,5.27,137.11,26.37,237.31,JUL,0,Baydhabo
2007,395.51,5.27,137.11,26.37,237.31,AUG,0,Baydhabo
2007,395.51,5.27,137.11,26.37,237.31,SEP,15.82,Baydhabo
2007,395.51,5.27,137.11,26.37,237.31,OCT,137.11,Baydhabo
2007,395.51,5.27,137.11,26.37,237.31,NOV,100.2,Baydhabo
2007,395.51,5.27,137.11,26.37,237.31,DEC,0,Baydhabo
2008,543.16,26.37,189.84,21.1,305.86,JAN,26.37,Baydhabo
2008,543.16,26.37,189.84,21.1,305.86,FEB,0,Baydhabo
2008,543.16,26.37,189.84,21.1,305.86,MAR,0,Baydhabo
2008,543.16,26.37,189.84,21.1,305.86,APR,174.02,Baydhabo
2008,543.16,26.37,189.84,21.1,305.86,MAY,5.27,Baydhabo
2008,543.16,26.37,189.84,21.1,305.86,JUN,10.55,Baydhabo
2008,543.16,26.37,189.84,21.1,305.86,JUL,10.55,Baydhabo
2008,543.16,26.37,189.84,21.1,305.86,AUG,0,Baydhabo
2008,543.16,26.37,189.84,21.1,305.86,SEP,10.55,Baydhabo
2008,543.16,26.37,189.84,21.1,305.86,OCT,137.11,Baydhabo
2008,543.16,26.37,189.84,21.1,305.86,NOV,168.75,Baydhabo
2008,543.16,26.37,189.84,21.1,305.86,DEC,0,Baydhabo
2009,495.7,15.81,152.93,5.27,321.69,JAN,5.27,Baydhabo
2009,495.7,15.81,152.93,5.27,321.69,FEB,5.27,Baydhabo
2009,495.7,15.81,152.93,5.27,321.69,MAR,5.27,Baydhabo
2009,495.7,15.81,152.93,5.27,321.69,APR,121.29,Baydhabo
2009,495.7,15.81,152.93,5.27,321.69,MAY,31.64,Baydhabo
2009,495.7,15.81,152.93,5.27,321.69,JUN,0,Baydhabo
2009,495.7,15.81,152.93,5.27,321.69,JUL,0,Baydhabo
2009,495.7,15.81,152.93,5.27,321.69,AUG,0,Baydhabo
2009,495.7,15.81,152.93,5.27,321.69,SEP,5.27,Baydhabo
2009,495.7,15.81,152.93,5.27,321.69,OCT,268.95,Baydhabo
2009,495.7,15.81,152.93,5.27,321.69,NOV,42.19,Baydhabo
2009,495.7,15.81,152.93,5.27,321.69,DEC,10.55,Baydhabo
2010,485.16,126.57,263.66,73.82,42.19,JAN,0,Baydhabo
2010,485.16,126.57,263.66,73.82,42.19,FEB,10.55,Baydhabo
2010,485.16,126.57,263.66,73.82,42.19,MAR,116.02,Baydhabo
2010,485.16,126.57,263.66,73.82,42.19,APR,221.48,Baydhabo
2010,485.16,126.57,263.66,73.82,42.19,MAY,21.09,Baydhabo
2010,485.16,126.57,263.66,73.82,42.19,JUN,21.09,Baydhabo
2010,485.16,126.57,263.66,73.82,42.19,JUL,0,Baydhabo
2010,485.16,126.57,263.66,73.82,42.19,AUG,47.46,Baydhabo
2010,485.16,126.57,263.66,73.82,42.19,SEP,5.27,Baydhabo
2010,485.16,126.57,263.66,73.82,42.19,OCT,42.19,Baydhabo
2010,485.16,126.57,263.66,73.82,42.19,NOV,0,Baydhabo
2010,485.16,126.57,263.66,73.82,42.19,DEC,0,Baydhabo
2011,822.66,0,195.11,0,627.54,JAN,0,Baydhabo
2011,822.66,0,195.11,0,627.54,FEB,0,Baydhabo
2011,822.66,0,195.11,0,627.54,MAR,0,Baydhabo
2011,822.66,0,195.11,0,627.54,APR,142.38,Baydhabo
2011,822.66,0,195.11,0,627.54,MAY,52.73,Baydhabo
2011,822.66,0,195.11,0,627.54,JUN,0,Baydhabo
2011,822.66,0,195.11,0,627.54,JUL,0,Baydhabo
2011,822.66,0,195.11,0,627.54,AUG,0,Baydhabo
2011,822.66,0,195.11,0,627.54,SEP,0,Baydhabo
2011,822.66,0,195.11,0,627.54,OCT,332.23,Baydhabo
2011,822.66,0,195.11,0,627.54,NOV,290.04,Baydhabo
2011,822.66,0,195.11,0,627.54,DEC,5.27,Baydhabo
2012,743.55,0,411.33,168.75,184.58,JAN,0,Baydhabo
2012,743.55,0,411.33,168.75,184.58,FEB,0,Baydhabo
2012,743.55,0,411.33,168.75,184.58,MAR,0,Baydhabo
2012,743.55,0,411.33,168.75,184.58,APR,305.86,Baydhabo
2012,743.55,0,411.33,168.75,184.58,MAY,79.1,Baydhabo
2012,743.55,0,411.33,168.75,184.58,JUN,26.37,Baydhabo
2012,743.55,0,411.33,168.75,184.58,JUL,5.27,Baydhabo
2012,743.55,0,411.33,168.75,184.58,AUG,105.47,Baydhabo
2012,743.55,0,411.33,168.75,184.58,SEP,36.91,Baydhabo
2012,743.55,0,411.33,168.75,184.58,OCT,89.65,Baydhabo
2012,743.55,0,411.33,168.75,184.58,NOV,84.38,Baydhabo
2012,743.55,0,411.33,168.75,184.58,DEC,10.55,Baydhabo
2013,838.48,131.84,363.87,5.27,337.5,JAN,0,Baydhabo
2013,838.48,131.84,363.87,5.27,337.5,FEB,0,Baydhabo
2013,838.48,131.84,363.87,5.27,337.5,MAR,131.84,Baydhabo
2013,838.48,131.84,363.87,5.27,337.5,APR,321.68,Baydhabo
2013,838.48,131.84,363.87,5.27,337.5,MAY,42.19,Baydhabo
2013,838.48,131.84,363.87,5.27,337.5,JUN,0,Baydhabo
2013,838.48,131.84,363.87,5.27,337.5,JUL,0,Baydhabo
2013,838.48,131.84,363.87,5.27,337.5,AUG,0,Baydhabo
2013,838.48,131.84,363.87,5.27,337.5,SEP,5.27,Baydhabo
2013,838.48,131.84,363.87,5.27,337.5,OCT,63.28,Baydhabo
2013,838.48,131.84,363.87,5.27,337.5,NOV,263.67,Baydhabo
2013,838.48,131.84,363.87,5.27,337.5,DEC,10.55,Baydhabo
2014,627.54,15.82,263.67,15.82,332.23,JAN,0,Baydhabo
2014,627.54,15.82,263.67,15.82,332.23,FEB,0,Baydhabo
2014,627.54,15.82,263.67,15.82,332.23,MAR,15.82,Baydhabo
2014,627.54,15.82,263.67,15.82,332.23,APR,152.93,Baydhabo
2014,627.54,15.82,263.67,15.82,332.23,MAY,110.74,Baydhabo
2014,627.54,15.82,263.67,15.82,332.23,JUN,0,Baydhabo
2014,627.54,15.82,263.67,15.82,332.23,JUL,0,Baydhabo
2014,627.54,15.82,263.67,15.82,332.23,AUG,0,Baydhabo
2014,627.54,15.82,263.67,15.82,332.23,SEP,15.82,Baydhabo
2014,627.54,15.82,263.67,15.82,332.23,OCT,184.57,Baydhabo
2014,627.54,15.82,263.67,15.82,332.23,NOV,121.29,Baydhabo
2014,627.54,15.82,263.67,15.82,332.23,DEC,26.37,Baydhabo
2015,891.21,26.37,268.95,79.1,516.79,JAN,0,Baydhabo
2015,891.21,26.37,268.95,79.1,516.79,FEB,0,Baydhabo
2015,891.21,26.37,268.95,79.1,516.79,MAR,26.37,Baydhabo
2015,891.21,26.37,268.95,79.1,516.79,APR,179.3,Baydhabo
2015,891.21,26.37,268.95,79.1,516.79,MAY,79.1,Baydhabo
2015,891.21,26.37,268.95,79.1,516.79,JUN,10.55,Baydhabo
2015,891.21,26.37,268.95,79.1,516.79,JUL,10.55,Baydhabo
2015,891.21,26.37,268.95,79.1,516.79,AUG,52.73,Baydhabo
2015,891.21,26.37,268.95,79.1,516.79,SEP,15.82,Baydhabo
2015,891.21,26.37,268.95,79.1,516.79,OCT,205.66,Baydhabo
2015,891.21,26.37,268.95,79.1,516.79,NOV,274.22,Baydhabo
2015,891.21,26.37,268.95,79.1,516.79,DEC,36.91,Baydhabo
2016,274.22,15.82,210.94,5.27,47.46,JAN,0,Baydhabo
2016,274.22,15.82,210.94,5.27,47.46,FEB,5.27,Baydhabo
2016,274.22,15.82,210.94,5.27,47.46,MAR,10.55,Baydhabo
2016,274.22,15.82,210.94,5.27,47.46,APR,147.66,Baydhabo
2016,274.22,15.82,210.94,5.27,47.46,MAY,58.01,Baydhabo
2016,274.22,15.82,210.94,5.27,47.46,JUN,5.27,Baydhabo
2016,274.22,15.82,210.94,5.27,47.46,JUL,0,Baydhabo
2016,274.22,15.82,210.94,5.27,47.46,AUG,0,Baydhabo
2016,274.22,15.82,210.94,5.27,47.46,SEP,0,Baydhabo
2016,274.22,15.82,210.94,5.27,47.46,OCT,15.82,Baydhabo
2016,274.22,15.82,210.94,5.27,47.46,NOV,21.09,Baydhabo
2016,274.22,15.82,210.94,5.27,47.46,DEC,10.55,Baydhabo
2017,437.7,15.82,152.93,21.09,258.4,JAN,0,Baydhabo
2017,437.7,15.82,152.93,21.09,258.4,FEB,0,Baydhabo
2017,437.7,15.82,152.93,21.09,258.4,MAR,15.82,Baydhabo
2017,437.7,15.82,152.93,21.09,258.4,APR,89.65,Baydhabo
2017,437.7,15.82,152.93,21.09,258.4,MAY,52.73,Baydhabo
2017,437.7,15.82,152.93,21.09,258.4,JUN,10.55,Baydhabo
2017,437.7,15.82,152.93,21.09,258.4,JUL,0,Baydhabo
2017,437.7,15.82,152.93,21.09,258.4,AUG,5.27,Baydhabo
2017,437.7,15.82,152.93,21.09,258.4,SEP,5.27,Baydhabo
2017,437.7,15.82,152.93,21.09,258.4,OCT,100.2,Baydhabo
2017,437.7,15.82,152.93,21.09,258.4,NOV,158.2,Baydhabo
2017,437.7,15.82,152.93,21.09,258.4,DEC,0,Baydhabo
2018,416.6,15.82,232.03,31.64,137.11,JAN,0,Baydhabo
2018,416.6,15.82,232.03,31.64,137.11,FEB,0,Baydhabo
2018,416.6,15.82,232.03,31.64,137.11,MAR,15.82,Baydhabo
2018,416.6,15.82,232.03,31.64,137.11,APR,195.12,Baydhabo
2018,416.6,15.82,232.03,31.64,137.11,MAY,36.91,Baydhabo
2018,416.6,15.82,232.03,31.64,137.11,JUN,0,Baydhabo
2018,416.6,15.82,232.03,31.64,137.11,JUL,0,Baydhabo
2018,416.6,15.82,232.03,31.64,137.11,AUG,10.55,Baydhabo
2018,416.6,15.82,232.03,31.64,137.11,SEP,21.09,Baydhabo
2018,416.6,15.82,232.03,31.64,137.11,OCT,73.83,Baydhabo
2018,416.6,15.82,232.03,31.64,137.11,NOV,52.73,Baydhabo
2018,416.6,15.82,232.03,31.64,137.11,DEC,10.55,Baydhabo
2019,537.89,0,174.03,52.74,348.04,JAN,0,Baydhabo
2019,537.89,0,174.03,52.74,348.04,FEB,0,Baydhabo
2019,537.89,0,174.03,52.74,348.04,MAR,0,Baydhabo
2019,537.89,0,174.03,52.74,348.04,APR,42.19,Baydhabo
2019,537.89,0,174.03,52.74,348.04,MAY,89.65,Baydhabo
2019,537.89,0,174.03,52.74,348.04,JUN,42.19,Baydhabo
2019,537.89,0,174.03,52.74,348.04,JUL,5.27,Baydhabo
2019,537.89,0,174.03,52.74,348.04,AUG,0,Baydhabo
2019,537.89,0,174.03,52.74,348.04,SEP,10.55,Baydhabo
2019,537.89,0,174.03,52.74,348.04,OCT,253.12,Baydhabo
2019,537.89,0,174.03,52.74,348.04,NOV,68.55,Baydhabo
2019,537.89,0,174.03,52.74,348.04,DEC,26.37,Baydhabo
2020,733.01,26.37,316.41,116.02,268.95,JAN,0,Baydhabo
2020,733.01,26.37,316.41,116.02,268.95,FEB,0,Baydhabo
2020,733.01,26.37,316.41,116.02,268.95,MAR,26.37,Baydhabo
2020,733.01,26.37,316.41,116.02,268.95,APR,184.57,Baydhabo
2020,733.01,26.37,316.41,116.02,268.95,MAY,116.02,Baydhabo
2020,733.01,26.37,316.41,116.02,268.95,JUN,15.82,Baydhabo
2020,733.01,26.37,316.41,116.02,268.95,JUL,21.09,Baydhabo
2020,733.01,26.37,316.41,116.02,268.95,AUG,10.55,Baydhabo
2020,733.01,26.37,316.41,116.02,268.95,SEP,89.65,Baydhabo
2020,733.01,26.37,316.41,116.02,268.95,OCT,152.93,Baydhabo
2020,733.01,26.37,316.41,116.02,268.95,NOV,89.65,Baydhabo
2020,733.01,26.37,316.41,116.02,268.95,DEC,26.37,Baydhabo
2021,825.79,15.82,288.37,159.49,344.85,JAN,15.82,Baydhabo
2021,825.79,15.82,288.37,159.49,344.85,FEB,0,Baydhabo
2021,825.79,15.82,288.37,159.49,344.85,MAR,0,Baydhabo
2021,825.79,15.82,288.37,159.49,344.85,APR,117.9,Baydhabo
2021,825.79,15.82,288.37,159.49,344.85,MAY,145.79,Baydhabo
2021,825.79,15.82,288.37,159.49,344.85,JUN,24.68,Baydhabo
2021,825.79,15.82,288.37,159.49,344.85,JUL,41.95,Baydhabo
2021,825.79,15.82,288.37,159.49,344.85,AUG,77.32,Baydhabo
2021,825.79,15.82,288.37,159.49,344.85,SEP,57.49,Baydhabo
2021,825.79,15.82,288.37,159.49,344.85,OCT,32.17,Baydhabo
2021,825.79,15.82,288.37,159.49,344.85,NOV,294.66,Baydhabo
2021,825.79,15.82,288.37,159.49,344.85,DEC,18.02,Baydhabo
1981,690.82,73.83,527.35,63.28,26.36,JAN,0,Jowhar
1981,690.82,73.83,527.35,63.28,26.36,FEB,0,Jowhar
1981,690.82,73.83,527.35,63.28,26.36,MAR,73.83,Jowhar
1981,690.82,73.83,527.35,63.28,26.36,APR,485.16,Jowhar
1981,690.82,73.83,527.35,63.28,26.36,MAY,42.19,Jowhar
1981,690.82,73.83,527.35,63.28,26.36,JUN,0,Jowhar
1981,690.82,73.83,527.35,63.28,26.36,JUL,0,Jowhar
1981,690.82,73.83,527.35,63.28,26.36,AUG,0,Jowhar
1981,690.82,73.83,527.35,63.28,26.36,SEP,63.28,Jowhar
1981,690.82,73.83,527.35,63.28,26.36,OCT,5.27,Jowhar
1981,690.82,73.83,527.35,63.28,26.36,NOV,15.82,Jowhar
1981,690.82,73.83,527.35,63.28,26.36,DEC,5.27,Jowhar
1982,179.3,68.55,21.09,0,89.65,JAN,63.28,Jowhar
1982,179.3,68.55,21.09,0,89.65,FEB,5.27,Jowhar
1982,179.3,68.55,21.09,0,89.65,MAR,0,Jowhar
1982,179.3,68.55,21.09,0,89.65,APR,21.09,Jowhar
1982,179.3,68.55,21.09,0,89.65,MAY,0,Jowhar
1982,179.3,68.55,21.09,0,89.65,JUN,0,Jowhar
1982,179.3,68.55,21.09,0,89.65,JUL,0,Jowhar
1982,179.3,68.55,21.09,0,89.65,AUG,0,Jowhar
1982,179.3,68.55,21.09,0,89.65,SEP,0,Jowhar
1982,179.3,68.55,21.09,0,89.65,OCT,5.27,Jowhar
1982,179.3,68.55,21.09,0,89.65,NOV,84.38,Jowhar
1982,179.3,68.55,21.09,0,89.65,DEC,0,Jowhar
1983,174.02,0,174.03,0,0,JAN,0,Jowhar
1983,174.02,0,174.03,0,0,FEB,0,Jowhar
1983,174.02,0,174.03,0,0,MAR,0,Jowhar
1983,174.02,0,174.03,0,0,APR,84.38,Jowhar
1983,174.02,0,174.03,0,0,MAY,89.65,Jowhar
1983,174.02,0,174.03,0,0,JUN,0,Jowhar
1983,174.02,0,174.03,0,0,JUL,0,Jowhar
1983,174.02,0,174.03,0,0,AUG,0,Jowhar
1983,174.02,0,174.03,0,0,SEP,0,Jowhar
1983,174.02,0,174.03,0,0,OCT,0,Jowhar
1983,174.02,0,174.03,0,0,NOV,0,Jowhar
1983,174.02,0,174.03,0,0,DEC,0,Jowhar
1984,195.12,0,52.73,110.74,31.64,JAN,0,Jowhar
1984,195.12,0,52.73,110.74,31.64,FEB,0,Jowhar
1984,195.12,0,52.73,110.74,31.64,MAR,0,Jowhar
1984,195.12,0,52.73,110.74,31.64,APR,52.73,Jowhar
1984,195.12,0,52.73,110.74,31.64,MAY,0,Jowhar
1984,195.12,0,52.73,110.74,31.64,JUN,0,Jowhar
1984,195.12,0,52.73,110.74,31.64,JUL,0,Jowhar
1984,195.12,0,52.73,110.74,31.64,AUG,110.74,Jowhar
